,speciality,f_zip_code,count
4755,Cardiovascular Disease,7450,114.0
4756,Cardiovascular Disease,7450.0,5.0
4757,Cardiovascular Disease,74501,31.0
4758,Cardiovascular Disease,7458,10.0
4759,Cardiovascular Disease,7461,2.0
4760,Cardiovascular Disease,7462,4.0
4761,Cardiovascular Disease,7470,19.0
4762,Cardiovascular Disease,7470.0,14.0
4763,Cardiovascular Disease,74701,53.0
4764,Cardiovascular Disease,74804,4.0
4765,Cardiovascular Disease,74820,14.0
4766,Cardiovascular Disease,74820.0,1.0
4767,Cardiovascular Disease,74868,2.0
4768,Cardiovascular Disease,75006,11.0
4769,Cardiovascular Disease,75010,4.0
4770,Cardiovascular Disease,75013,18.0
4771,Cardiovascular Disease,75020,40.0
4772,Cardiovascular Disease,75022,2.0
4773,Cardiovascular Disease,75024,308.0
4774,Cardiovascular Disease,75025,2.0
4775,Cardiovascular Disease,75026,1.0
4776,Cardiovascular Disease,75028,8.0
4777,Cardiovascular Disease,7503,51.0
4778,Cardiovascular Disease,75032,14.0
4779,Cardiovascular Disease,75034,1.0
4780,Cardiovascular Disease,75035,18.0
4781,Cardiovascular Disease,75038,88.0
4782,Cardiovascular Disease,75038.0,4.0
4783,Cardiovascular Disease,75039,6.0
4784,Cardiovascular Disease,75042,91.0
4785,Cardiovascular Disease,75057,1.0
4786,Cardiovascular Disease,7506,1.0
4787,Cardiovascular Disease,7506.0,2.0
4788,Cardiovascular Disease,75061,14.0
4789,Cardiovascular Disease,75062,1.0
4790,Cardiovascular Disease,75067,12.0
4791,Cardiovascular Disease,75069,66.0
4792,Cardiovascular Disease,75070,2.0
4793,Cardiovascular Disease,75071,50.0
4794,Cardiovascular Disease,75075,76.0
4795,Cardiovascular Disease,75077,9.0
4796,Cardiovascular Disease,7508,2.0
4797,Cardiovascular Disease,75080,49.0
4798,Cardiovascular Disease,75088,55.0
4799,Cardiovascular Disease,75090,1.0
4800,Cardiovascular Disease,75092,19.0
4801,Cardiovascular Disease,75093,274.0
4802,Cardiovascular Disease,75093.0,17.0
4803,Cardiovascular Disease,75110,9.0
4804,Cardiovascular Disease,75115,12.0
4805,Cardiovascular Disease,75119,3.0
4806,Cardiovascular Disease,75125,1.0
4807,Cardiovascular Disease,75137,1.0
4808,Cardiovascular Disease,75138,4.0
4809,Cardiovascular Disease,7514,6.0
4810,Cardiovascular Disease,75146,2.0
4811,Cardiovascular Disease,75149,18.0
4812,Cardiovascular Disease,75150,127.0
4813,Cardiovascular Disease,75154,9.0
4814,Cardiovascular Disease,75156,1.0
4815,Cardiovascular Disease,75160,2.0
4816,Cardiovascular Disease,75165,3.0
4817,Cardiovascular Disease,75182,3.0
4818,Cardiovascular Disease,75185,1.0
4819,Cardiovascular Disease,75203,28.0
4820,Cardiovascular Disease,75204,8.0
4821,Cardiovascular Disease,75205,2.0
4822,Cardiovascular Disease,75206,33.0
4823,Cardiovascular Disease,75208,231.0
4824,Cardiovascular Disease,75214,7.0
4825,Cardiovascular Disease,75216,91.0
4826,Cardiovascular Disease,75216.0,16.0
4827,Cardiovascular Disease,75218,42.0
4828,Cardiovascular Disease,75220,1.0
4829,Cardiovascular Disease,75225,1.0
4830,Cardiovascular Disease,75226,341.0
4831,Cardiovascular Disease,75227,6.0
4832,Cardiovascular Disease,75230,402.0
4833,Cardiovascular Disease,75231,463.0
4834,Cardiovascular Disease,75231.0,1.0
4835,Cardiovascular Disease,75234,8.0
4836,Cardiovascular Disease,75235,65.0
4837,Cardiovascular Disease,75235.0,1.0
4838,Cardiovascular Disease,75237,154.0
4839,Cardiovascular Disease,75237.0,4.0
4840,Cardiovascular Disease,75238,13.0
4841,Cardiovascular Disease,75243,4.0
4842,Cardiovascular Disease,75246,113.0
4843,Cardiovascular Disease,75246.0,1.0
4844,Cardiovascular Disease,75248,90.0
4845,Cardiovascular Disease,75251,1.0
4846,Cardiovascular Disease,75254,14.0
4847,Cardiovascular Disease,75265,3.0
4848,Cardiovascular Disease,75266,12.0
4849,Cardiovascular Disease,75284,20.0
4850,Cardiovascular Disease,75373,3.0
4851,Cardiovascular Disease,75390,195.0
4852,Cardiovascular Disease,75395,3.0
4853,Cardiovascular Disease,75397,5.0
4854,Cardiovascular Disease,75401,5.0
4855,Cardiovascular Disease,75455,3.0
4856,Cardiovascular Disease,75460,21.0
4857,Cardiovascular Disease,75460.0,1.0
4858,Cardiovascular Disease,75462,3.0
4859,Cardiovascular Disease,75482,29.0
4860,Cardiovascular Disease,75494,2.0
4861,Cardiovascular Disease,75501,1.0
4862,Cardiovascular Disease,75503,95.0
4863,Cardiovascular Disease,75503.0,1.0
4864,Cardiovascular Disease,75601,95.0
4865,Cardiovascular Disease,75601.0,2.0
4866,Cardiovascular Disease,75604,8.0
4867,Cardiovascular Disease,75605,232.0
4868,Cardiovascular Disease,75606,55.0
4869,Cardiovascular Disease,75652,2.0
4870,Cardiovascular Disease,75670,26.0
4871,Cardiovascular Disease,75671,2.0
4872,Cardiovascular Disease,75686,5.0
4873,Cardiovascular Disease,75701,506.0
4874,Cardiovascular Disease,75701.0,15.0
4875,Cardiovascular Disease,75702,31.0
4876,Cardiovascular Disease,75703,1.0
4877,Cardiovascular Disease,75707,2.0
4878,Cardiovascular Disease,75708,7.0
4879,Cardiovascular Disease,75712,2.0
4880,Cardiovascular Disease,75751,6.0
4881,Cardiovascular Disease,75766,3.0
4882,Cardiovascular Disease,75783,1.0
4883,Cardiovascular Disease,75801,5.0
4884,Cardiovascular Disease,75840,6.0
4885,Cardiovascular Disease,75901,2.0
4886,Cardiovascular Disease,75904,78.0
4887,Cardiovascular Disease,75904.0,9.0
4888,Cardiovascular Disease,75937,1.0
4889,Cardiovascular Disease,75961,37.0
4890,Cardiovascular Disease,75965,57.0
4891,Cardiovascular Disease,76008,1.0
4892,Cardiovascular Disease,7601,77.0
4893,Cardiovascular Disease,7601.0,4.0
4894,Cardiovascular Disease,76011,2.0
4895,Cardiovascular Disease,76012,14.0
4896,Cardiovascular Disease,76014,65.0
4897,Cardiovascular Disease,76015,10.0
4898,Cardiovascular Disease,76018,5.0
4899,Cardiovascular Disease,76021,118.0
4900,Cardiovascular Disease,76021.0,1.0
4901,Cardiovascular Disease,76022,55.0
4902,Cardiovascular Disease,76028,62.0
4903,Cardiovascular Disease,76028.0,2.0
4904,Cardiovascular Disease,76031,1.0
4905,Cardiovascular Disease,76033,1.0
4906,Cardiovascular Disease,7604,2.0
4907,Cardiovascular Disease,76043,1.0
4908,Cardiovascular Disease,76048,12.0
4909,Cardiovascular Disease,76051,360.0
4910,Cardiovascular Disease,76051.0,6.0
4911,Cardiovascular Disease,76058,1.0
4912,Cardiovascular Disease,76063,100.0
4913,Cardiovascular Disease,76086,43.0
4914,Cardiovascular Disease,76087,1.0
4915,Cardiovascular Disease,76092,67.0
4916,Cardiovascular Disease,76102,2.0
4917,Cardiovascular Disease,76104,583.0
4918,Cardiovascular Disease,76107,46.0
4919,Cardiovascular Disease,76132,10.0
4920,Cardiovascular Disease,76135,5.0
4921,Cardiovascular Disease,76137,1.0
4922,Cardiovascular Disease,76161,4.0
4923,Cardiovascular Disease,76180,29.0
4924,Cardiovascular Disease,76201,11.0
4925,Cardiovascular Disease,76206,1.0
4926,Cardiovascular Disease,76207,1.0
4927,Cardiovascular Disease,76208,3.0
4928,Cardiovascular Disease,76210,107.0
4929,Cardiovascular Disease,76230,8.0
4930,Cardiovascular Disease,76234,60.0
4931,Cardiovascular Disease,76244,10.0
4932,Cardiovascular Disease,76248,2.0
4933,Cardiovascular Disease,76301,90.0
4934,Cardiovascular Disease,76302,7.0
4935,Cardiovascular Disease,76309,6.0
4936,Cardiovascular Disease,7631,48.0
4937,Cardiovascular Disease,7631.0,7.0
4938,Cardiovascular Disease,76310,1.0
4939,Cardiovascular Disease,7632,1.0
4940,Cardiovascular Disease,76384,4.0
4941,Cardiovascular Disease,76401,10.0
4942,Cardiovascular Disease,7647,2.0
4943,Cardiovascular Disease,7647.0,1.0
4944,Cardiovascular Disease,7648,1.0
4945,Cardiovascular Disease,76502,7.0
4946,Cardiovascular Disease,76504,8.0
4947,Cardiovascular Disease,76508,81.0
4948,Cardiovascular Disease,7652,8.0
4949,Cardiovascular Disease,7652.0,1.0
4950,Cardiovascular Disease,76548,70.0
4951,Cardiovascular Disease,76549,17.0
4952,Cardiovascular Disease,76574,3.0
4953,Cardiovascular Disease,76579,1.0
4954,Cardiovascular Disease,7660,4.0
4955,Cardiovascular Disease,7662,3.0
4956,Cardiovascular Disease,7663,2.0
4957,Cardiovascular Disease,7666,30.0
4958,Cardiovascular Disease,7666.0,1.0
4959,Cardiovascular Disease,7670,1.0
4960,Cardiovascular Disease,76702,13.0
4961,Cardiovascular Disease,76708,5.0
4962,Cardiovascular Disease,76710,10.0
4963,Cardiovascular Disease,76712,144.0
4964,Cardiovascular Disease,76712.0,1.0
4965,Cardiovascular Disease,7675,5.0
4966,Cardiovascular Disease,76801,9.0
4967,Cardiovascular Disease,76825,1.0
4968,Cardiovascular Disease,769,1.0
4969,Cardiovascular Disease,76903,48.0
4970,Cardiovascular Disease,76904,24.0
4971,Cardiovascular Disease,77002,31.0
4972,Cardiovascular Disease,77004,65.0
4973,Cardiovascular Disease,77005,76.0
4974,Cardiovascular Disease,77005.0,3.0
4975,Cardiovascular Disease,77008,32.0
4976,Cardiovascular Disease,77008.0,2.0
4977,Cardiovascular Disease,77009,1.0
4978,Cardiovascular Disease,7701,12.0
4979,Cardiovascular Disease,7701.0,8.0
4980,Cardiovascular Disease,77014,1.0
4981,Cardiovascular Disease,77015,19.0
4982,Cardiovascular Disease,77017,4.0
4983,Cardiovascular Disease,77019,7.0
4984,Cardiovascular Disease,7702,4.0
4985,Cardiovascular Disease,77021,5.0
4986,Cardiovascular Disease,77023,2.0
4987,Cardiovascular Disease,77024,899.0
4988,Cardiovascular Disease,77025,35.0
4989,Cardiovascular Disease,77026,12.0
4990,Cardiovascular Disease,77027,18.0
4991,Cardiovascular Disease,77030,2925.0
4992,Cardiovascular Disease,77030.0,8.0
4993,Cardiovascular Disease,77034,18.0
4994,Cardiovascular Disease,77036,31.0
4995,Cardiovascular Disease,77037,4.0
4996,Cardiovascular Disease,77041,4.0
4997,Cardiovascular Disease,77043,7.0
4998,Cardiovascular Disease,77047,1.0
4999,Cardiovascular Disease,77054,23.0
5000,Cardiovascular Disease,77055,35.0
5001,Cardiovascular Disease,77058,8.0
5002,Cardiovascular Disease,77059,4.0
5003,Cardiovascular Disease,77060,5.0
5004,Cardiovascular Disease,77062,1.0
5005,Cardiovascular Disease,77063,14.0
5006,Cardiovascular Disease,77065,18.0
5007,Cardiovascular Disease,77067,2.0
5008,Cardiovascular Disease,77068,3.0
5009,Cardiovascular Disease,77070,268.0
5010,Cardiovascular Disease,77071,1.0
5011,Cardiovascular Disease,77072,2.0
5012,Cardiovascular Disease,77074,296.0
5013,Cardiovascular Disease,77076,3.0
5014,Cardiovascular Disease,77077,4.0
5015,Cardiovascular Disease,77082,37.0
5016,Cardiovascular Disease,77084,15.0
5017,Cardiovascular Disease,77089,85.0
5018,Cardiovascular Disease,77090,158.0
5019,Cardiovascular Disease,77090.0,6.0
5020,Cardiovascular Disease,77093,4.0
5021,Cardiovascular Disease,77094,51.0
5022,Cardiovascular Disease,77094.0,2.0
5023,Cardiovascular Disease,77096,2.0
5024,Cardiovascular Disease,77098,1.0
5025,Cardiovascular Disease,771,3.0
5026,Cardiovascular Disease,77109,1.0
5027,Cardiovascular Disease,7712,23.0
5028,Cardiovascular Disease,77210,44.0
5029,Cardiovascular Disease,77216,8.0
5030,Cardiovascular Disease,7724,2.0
5031,Cardiovascular Disease,77253,1.0
5032,Cardiovascular Disease,77254,7.0
5033,Cardiovascular Disease,77274,1.0
5034,Cardiovascular Disease,77277,29.0
5035,Cardiovascular Disease,7728,29.0
5036,Cardiovascular Disease,7728.0,2.0
5037,Cardiovascular Disease,77289,2.0
5038,Cardiovascular Disease,7730,1.0
5039,Cardiovascular Disease,77304,109.0
5040,Cardiovascular Disease,77316,2.0
5041,Cardiovascular Disease,77327,24.0
5042,Cardiovascular Disease,7733,1.0
5043,Cardiovascular Disease,77338,124.0
5044,Cardiovascular Disease,77339,86.0
5045,Cardiovascular Disease,77351,7.0
5046,Cardiovascular Disease,77375,144.0
5047,Cardiovascular Disease,77375.0,2.0
5048,Cardiovascular Disease,77377,2.0
5049,Cardiovascular Disease,77380,49.0
5050,Cardiovascular Disease,77381,1.0
5051,Cardiovascular Disease,77384,104.0
5052,Cardiovascular Disease,7740,5.0
5053,Cardiovascular Disease,77401,23.0
5054,Cardiovascular Disease,77414,5.0
5055,Cardiovascular Disease,77429,180.0
5056,Cardiovascular Disease,77437,1.0
5057,Cardiovascular Disease,77450,70.0
5058,Cardiovascular Disease,77469,31.0
5059,Cardiovascular Disease,77478,48.0
5060,Cardiovascular Disease,77479,160.0
5061,Cardiovascular Disease,7748,2.0
5062,Cardiovascular Disease,77487,2.0
5063,Cardiovascular Disease,77488,18.0
5064,Cardiovascular Disease,77493,5.0
5065,Cardiovascular Disease,77494,16.0
5066,Cardiovascular Disease,77504,24.0
5067,Cardiovascular Disease,77505,16.0
5068,Cardiovascular Disease,7751.0,3.0
5069,Cardiovascular Disease,77515,19.0
5070,Cardiovascular Disease,77521,53.0
5071,Cardiovascular Disease,7753,55.0
5072,Cardiovascular Disease,77530,1.0
5073,Cardiovascular Disease,77546,1.0
5074,Cardiovascular Disease,77550,1.0
5075,Cardiovascular Disease,77551,5.0
5076,Cardiovascular Disease,77555,122.0
5077,Cardiovascular Disease,77555.0,1.0
5078,Cardiovascular Disease,77559,1.0
5079,Cardiovascular Disease,77566,20.0
5080,Cardiovascular Disease,77578,1.0
5081,Cardiovascular Disease,77581,10.0
5082,Cardiovascular Disease,77584,16.0
5083,Cardiovascular Disease,77591,89.0
5084,Cardiovascular Disease,77591.0,1.0
5085,Cardiovascular Disease,77598,97.0
5086,Cardiovascular Disease,77598.0,2.0
5087,Cardiovascular Disease,77627,7.0
5088,Cardiovascular Disease,77630,9.0
5089,Cardiovascular Disease,7764,31.0
5090,Cardiovascular Disease,7764.0,1.0
5091,Cardiovascular Disease,77640,49.0
5092,Cardiovascular Disease,77642,46.0
5093,Cardiovascular Disease,777,1.0
5094,Cardiovascular Disease,77701,10.0
5095,Cardiovascular Disease,77702,215.0
5096,Cardiovascular Disease,77702.0,2.0
5097,Cardiovascular Disease,77706,3.0
5098,Cardiovascular Disease,77707,23.0
5099,Cardiovascular Disease,77707.0,1.0
5100,Cardiovascular Disease,77726,3.0
5101,Cardiovascular Disease,778,2.0
5102,Cardiovascular Disease,77802,82.0
5103,Cardiovascular Disease,77840,4.0
5104,Cardiovascular Disease,77845,77.0
5105,Cardiovascular Disease,77901,41.0
5106,Cardiovascular Disease,780,1.0
5107,Cardiovascular Disease,78006,4.0
5108,Cardiovascular Disease,78009,2.0
5109,Cardiovascular Disease,7801,6.0
5110,Cardiovascular Disease,78026,1.0
5111,Cardiovascular Disease,78028,16.0
5112,Cardiovascular Disease,78041,10.0
5113,Cardiovascular Disease,78045,3.0
5114,Cardiovascular Disease,78064,18.0
5115,Cardiovascular Disease,78114,2.0
5116,Cardiovascular Disease,78130,102.0
5117,Cardiovascular Disease,78154,8.0
5118,Cardiovascular Disease,78155,1.0
5119,Cardiovascular Disease,78201,120.0
5120,Cardiovascular Disease,78205,58.0
5121,Cardiovascular Disease,78207,7.0
5122,Cardiovascular Disease,78209,6.0
5123,Cardiovascular Disease,78212,104.0
5124,Cardiovascular Disease,78212.0,1.0
5125,Cardiovascular Disease,78215,103.0
5126,Cardiovascular Disease,78215.0,26.0
5127,Cardiovascular Disease,78216,11.0
5128,Cardiovascular Disease,78217,159.0
5129,Cardiovascular Disease,78217.0,6.0
5130,Cardiovascular Disease,78221,34.0
5131,Cardiovascular Disease,78221.0,2.0
5132,Cardiovascular Disease,78222,2.0
5133,Cardiovascular Disease,78224,14.0
5134,Cardiovascular Disease,78228,1.0
5135,Cardiovascular Disease,78229,654.0
5136,Cardiovascular Disease,78229.0,4.0
5137,Cardiovascular Disease,78233,29.0
5138,Cardiovascular Disease,78234,3.0
5139,Cardiovascular Disease,78236,27.0
5140,Cardiovascular Disease,78240,51.0
5141,Cardiovascular Disease,78249,3.0
5142,Cardiovascular Disease,78251,22.0
5143,Cardiovascular Disease,78253,2.0
5144,Cardiovascular Disease,78258,339.0
5145,Cardiovascular Disease,78258.0,2.0
5146,Cardiovascular Disease,78261,7.0
5147,Cardiovascular Disease,78266,1.0
5148,Cardiovascular Disease,78294,5.0
5149,Cardiovascular Disease,78295,1.0
5150,Cardiovascular Disease,78299,2.0
5151,Cardiovascular Disease,78332,20.0
5152,Cardiovascular Disease,7834,3.0
5153,Cardiovascular Disease,78355,2.0
5154,Cardiovascular Disease,78363,5.0
5155,Cardiovascular Disease,78382,1.0
5156,Cardiovascular Disease,784,1.0
5157,Cardiovascular Disease,7840,8.0
5158,Cardiovascular Disease,78404,381.0
5159,Cardiovascular Disease,78404.0,16.0
5160,Cardiovascular Disease,78405,3.0
5161,Cardiovascular Disease,78410,3.0
5162,Cardiovascular Disease,78412,1.0
5163,Cardiovascular Disease,78414,3.0
5164,Cardiovascular Disease,7844,1.0
5165,Cardiovascular Disease,785,2.0
5166,Cardiovascular Disease,78501,1.0
5167,Cardiovascular Disease,78502,11.0
5168,Cardiovascular Disease,78503,413.0
5169,Cardiovascular Disease,78503.0,1.0
5170,Cardiovascular Disease,78504,14.0
5171,Cardiovascular Disease,78520,65.0
5172,Cardiovascular Disease,78520.0,7.0
5173,Cardiovascular Disease,78526,1.0
5174,Cardiovascular Disease,78539,4.0
5175,Cardiovascular Disease,78550,65.0
5176,Cardiovascular Disease,78551,3.0
5177,Cardiovascular Disease,7856,11.0
5178,Cardiovascular Disease,78582,1.0
5179,Cardiovascular Disease,78596,19.0
5180,Cardiovascular Disease,7860,2.0
5181,Cardiovascular Disease,7860.0,1.0
5182,Cardiovascular Disease,78606,1.0
5183,Cardiovascular Disease,78610,14.0
5184,Cardiovascular Disease,78613,21.0
5185,Cardiovascular Disease,78624,15.0
5186,Cardiovascular Disease,78626,12.0
5187,Cardiovascular Disease,78629,5.0
5188,Cardiovascular Disease,78633,1.0
5189,Cardiovascular Disease,78640,34.0
5190,Cardiovascular Disease,78644,1.0
5191,Cardiovascular Disease,78654,49.0
5192,Cardiovascular Disease,78665,48.0
5193,Cardiovascular Disease,78665.0,1.0
5194,Cardiovascular Disease,78666,49.0
5195,Cardiovascular Disease,78681,94.0
5196,Cardiovascular Disease,7869,2.0
5197,Cardiovascular Disease,78701,9.0
5198,Cardiovascular Disease,78702,7.0
5199,Cardiovascular Disease,78705,325.0
5200,Cardiovascular Disease,78705.0,2.0
5201,Cardiovascular Disease,78727,2.0
5202,Cardiovascular Disease,78731,5.0
5203,Cardiovascular Disease,78734,1.0
5204,Cardiovascular Disease,78737,19.0
5205,Cardiovascular Disease,78738,2.0
5206,Cardiovascular Disease,78745,116.0
5207,Cardiovascular Disease,78745.0,1.0
5208,Cardiovascular Disease,78746,39.0
5209,Cardiovascular Disease,78750,2.0
5210,Cardiovascular Disease,78756,192.0
5211,Cardiovascular Disease,78757,40.0
5212,Cardiovascular Disease,78758,171.0
5213,Cardiovascular Disease,78758.0,3.0
5214,Cardiovascular Disease,78759,77.0
5215,Cardiovascular Disease,7876,1.0
5216,Cardiovascular Disease,78801,1.0
5217,Cardiovascular Disease,78840,1.0
5218,Cardiovascular Disease,78852,3.0
5219,Cardiovascular Disease,78945,9.0
5220,Cardiovascular Disease,7901,31.0
5221,Cardiovascular Disease,79045,7.0
5222,Cardiovascular Disease,79065,6.0
5223,Cardiovascular Disease,791,8.0
5224,Cardiovascular Disease,79106,354.0
5225,Cardiovascular Disease,79106.0,15.0
5226,Cardiovascular Disease,79107,1.0
5227,Cardiovascular Disease,79116,27.0
5228,Cardiovascular Disease,79159,3.0
5229,Cardiovascular Disease,7927,3.0
5230,Cardiovascular Disease,7928,1.0
5231,Cardiovascular Disease,7930,1.0
5232,Cardiovascular Disease,7932,7.0
5233,Cardiovascular Disease,794,1.0
5234,Cardiovascular Disease,79404,3.0
5235,Cardiovascular Disease,79407,1.0
5236,Cardiovascular Disease,79408,19.0
5237,Cardiovascular Disease,79410,121.0
5238,Cardiovascular Disease,79410.0,3.0
5239,Cardiovascular Disease,79415,31.0
5240,Cardiovascular Disease,79416,80.0
5241,Cardiovascular Disease,79416.0,2.0
5242,Cardiovascular Disease,79424,5.0
5243,Cardiovascular Disease,79430,47.0
5244,Cardiovascular Disease,79432,1.0
5245,Cardiovascular Disease,7960,66.0
5246,Cardiovascular Disease,79601,61.0
5247,Cardiovascular Disease,79604,2.0
5248,Cardiovascular Disease,79605,1.0
5249,Cardiovascular Disease,79606,27.0
5250,Cardiovascular Disease,79701,185.0
5251,Cardiovascular Disease,79703,1.0
5252,Cardiovascular Disease,79707,1.0
5253,Cardiovascular Disease,79720,7.0
5254,Cardiovascular Disease,79721,6.0
5255,Cardiovascular Disease,7974,14.0
5256,Cardiovascular Disease,79761,74.0
5257,Cardiovascular Disease,79901,2.0
5258,Cardiovascular Disease,79902,464.0
5259,Cardiovascular Disease,79902.0,1.0
5260,Cardiovascular Disease,79905,28.0
5261,Cardiovascular Disease,79912,12.0
5262,Cardiovascular Disease,79915,24.0
5263,Cardiovascular Disease,79920,12.0
5264,Cardiovascular Disease,79920.0,2.0
5265,Cardiovascular Disease,79925,25.0
5266,Cardiovascular Disease,79935,6.0
