,speciality,f_zip_code,median_payment
6925,Internal Medicine,02152,73.99
6926,Internal Medicine,02155,18.345
6927,Internal Medicine,02169,12.715
6928,Internal Medicine,02171,19.86
6929,Internal Medicine,02176,17.95
6930,Internal Medicine,02180,16.08
6931,Internal Medicine,02184,16.31
6932,Internal Medicine,02186,14.75
6933,Internal Medicine,02188,14.9
6934,Internal Medicine,02189,14.78
6935,Internal Medicine,02190,13.89
6936,Internal Medicine,02191,14.71
6937,Internal Medicine,02192,22.22
6938,Internal Medicine,02193,4.08
6939,Internal Medicine,02199,10.64
6940,Internal Medicine,02211,10.02
6941,Internal Medicine,02215,52.08
6942,Internal Medicine,02241,14.485
6943,Internal Medicine,02284,12.6
6944,Internal Medicine,02301,13.62
6945,Internal Medicine,02302,13.47
6946,Internal Medicine,02322,30.95
6947,Internal Medicine,02330,10.41
6948,Internal Medicine,02333,12.99
6949,Internal Medicine,02339,10.0
6950,Internal Medicine,02341,16.4
6951,Internal Medicine,02346,18.345
6952,Internal Medicine,02356,5.29
6953,Internal Medicine,02359,14.64
6954,Internal Medicine,02360,17.77
6955,Internal Medicine,02364,5.96
6956,Internal Medicine,02368,8.56
6957,Internal Medicine,02375,103.98
6958,Internal Medicine,02379,55.02
6959,Internal Medicine,02382,3.59
6960,Internal Medicine,02420,17.08
6961,Internal Medicine,02421,16.04
6962,Internal Medicine,02445,27.86
6963,Internal Medicine,02446,15.08
6964,Internal Medicine,02451,3182.84
6965,Internal Medicine,02452,16.68
6966,Internal Medicine,02453,13.93
6967,Internal Medicine,02458,20.22
6968,Internal Medicine,02459,17.42
6969,Internal Medicine,02460,20.785
6970,Internal Medicine,02462,20.0
6971,Internal Medicine,02466,106.42
6972,Internal Medicine,02467,18.13
6973,Internal Medicine,02472,16.36
6974,Internal Medicine,02474,1.96
6975,Internal Medicine,02476,16.98
6976,Internal Medicine,02478,25.89
6977,Internal Medicine,02481,22.12
6978,Internal Medicine,02482,1297.0
6979,Internal Medicine,02492,2116.925
6980,Internal Medicine,02532,13.7
6981,Internal Medicine,02536,96.04
6982,Internal Medicine,02537,19.07
6983,Internal Medicine,02540,17.3
6984,Internal Medicine,02541,19.71
6985,Internal Medicine,02556,17.36
6986,Internal Medicine,02563,19.475
6987,Internal Medicine,02571,20.715
6988,Internal Medicine,02601,15.965
6989,Internal Medicine,02631,13.07
6990,Internal Medicine,02632,14.37
6991,Internal Medicine,02638,13.57
6992,Internal Medicine,02644,10.98
6993,Internal Medicine,02645,19.98
6994,Internal Medicine,02649,19.06
6995,Internal Medicine,02655,18.265
6996,Internal Medicine,02657,15.35
6997,Internal Medicine,02660,16.77
6998,Internal Medicine,02664,13.59
6999,Internal Medicine,02666,8.87
7000,Internal Medicine,02667,12.43
7001,Internal Medicine,02673,14.575
7002,Internal Medicine,02675,88.83
7003,Internal Medicine,02703,22.73
7004,Internal Medicine,02719,13.98
7005,Internal Medicine,02720,14.325
7006,Internal Medicine,02721,13.755
7007,Internal Medicine,02723,15.46
7008,Internal Medicine,02724,14.33
7009,Internal Medicine,02726,13.815
7010,Internal Medicine,02740,7.0
7011,Internal Medicine,02747,15.35
7012,Internal Medicine,02760,52.375
7013,Internal Medicine,02762,13.72
7014,Internal Medicine,02769,99.73
7015,Internal Medicine,02771,14.89
7016,Internal Medicine,02780,15.05
7017,Internal Medicine,02790,17.11
7018,Internal Medicine,02806,12.89
7019,Internal Medicine,02809,12.42
7020,Internal Medicine,02813,15.41
7021,Internal Medicine,02816,10.17
7022,Internal Medicine,02818,18.54
7023,Internal Medicine,02828,15.94
7024,Internal Medicine,02835,13.44
7025,Internal Medicine,02838,12.79
7026,Internal Medicine,02840,16.79
7027,Internal Medicine,02842,11.21
7028,Internal Medicine,02852,16.37
7029,Internal Medicine,02857,77.1
7030,Internal Medicine,02858,3.235
7031,Internal Medicine,02859,61.845
7032,Internal Medicine,02860,13.84
7033,Internal Medicine,02861,12.22
7034,Internal Medicine,02863,16.13
7035,Internal Medicine,02864,12.33
7036,Internal Medicine,02865,11.73
7037,Internal Medicine,02871,15.215
7038,Internal Medicine,02874,2.88
7039,Internal Medicine,02876,15.09
7040,Internal Medicine,02879,15.24
7041,Internal Medicine,02882,12.25
7042,Internal Medicine,02885,13.6
7043,Internal Medicine,02886,15.23
7044,Internal Medicine,02888,14.28
7045,Internal Medicine,02889,2.88
7046,Internal Medicine,02891,10.42
7047,Internal Medicine,02893,13.44
7048,Internal Medicine,02895,13.19
7049,Internal Medicine,02896,8.31
7050,Internal Medicine,02901,15.815
7051,Internal Medicine,02903,14.93
7052,Internal Medicine,02904,12.85
7053,Internal Medicine,02905,15.91
7054,Internal Medicine,02906,14.07
7055,Internal Medicine,02907,11.03
7056,Internal Medicine,02908,23.37
7057,Internal Medicine,02910,2.88
7058,Internal Medicine,02911,18.89
7059,Internal Medicine,02914,12.685
7060,Internal Medicine,02915,12.62
7061,Internal Medicine,02916,5.84
7062,Internal Medicine,02917,12.97
7063,Internal Medicine,02919,7.495
7064,Internal Medicine,02920,9.82
7065,Internal Medicine,02921,21.38
7066,Internal Medicine,02940,14.955
7067,Internal Medicine,03031,16.715
7068,Internal Medicine,03038,16.9
7069,Internal Medicine,03049,16.92
7070,Internal Medicine,03051,94.31
7071,Internal Medicine,03053,14.26
7072,Internal Medicine,03055,11.85
7073,Internal Medicine,03060,17.745
7074,Internal Medicine,03062,17.485
7075,Internal Medicine,03063,20.47
7076,Internal Medicine,03076,15.135
7077,Internal Medicine,03077,13.08
7078,Internal Medicine,03079,23.9
7079,Internal Medicine,03087,13.0
7080,Internal Medicine,03101,95.89
7081,Internal Medicine,03102,74.96
7082,Internal Medicine,03103,14.23
7083,Internal Medicine,03104,12.765
7084,Internal Medicine,03106,14.54
7085,Internal Medicine,03109,8.78
7086,Internal Medicine,03110,11.48
7087,Internal Medicine,03235,13.16
7088,Internal Medicine,03246,64.73
7089,Internal Medicine,03257,11.65
7090,Internal Medicine,03264,73.62
7091,Internal Medicine,03301,19.37
7092,Internal Medicine,03380,71.68
7093,Internal Medicine,03505,14.05
7094,Internal Medicine,03561,51.9
7095,Internal Medicine,03570,12.12
7096,Internal Medicine,03576,14.14
7097,Internal Medicine,03584,12.23
7098,Internal Medicine,03597,13.95
7099,Internal Medicine,03722,17.58
7100,Internal Medicine,03743,7.55
7101,Internal Medicine,03756,51.83
7102,Internal Medicine,03801,15.98
7103,Internal Medicine,03816,13.82
7104,Internal Medicine,03818,11.965
7105,Internal Medicine,03820,29.95
7106,Internal Medicine,03829,16.75
7107,Internal Medicine,03833,11.36
7108,Internal Medicine,03867,11.965
7109,Internal Medicine,03870,71.49
7110,Internal Medicine,03878,16.46
7111,Internal Medicine,03894,14.61
7112,Internal Medicine,03909,58.23
7113,Internal Medicine,03911,19.78
7114,Internal Medicine,04005,18.55
7115,Internal Medicine,04009,12.885
7116,Internal Medicine,04011,18.52
7117,Internal Medicine,04032,17.46
7118,Internal Medicine,04043,14.18
7119,Internal Medicine,04054,20.065
7120,Internal Medicine,04064,12.47
7121,Internal Medicine,04073,14.49
7122,Internal Medicine,04074,21.57
7123,Internal Medicine,04090,18.65
7124,Internal Medicine,04092,12.06
7125,Internal Medicine,04101,18.82
7126,Internal Medicine,04102,19.06
7127,Internal Medicine,04103,10.44
7128,Internal Medicine,04105,13.975
7129,Internal Medicine,04106,13.76
7130,Internal Medicine,04210,14.25
7131,Internal Medicine,04240,16.81
7132,Internal Medicine,04276,13.14
7133,Internal Medicine,04289,16.31
7134,Internal Medicine,04330,13.47
7135,Internal Medicine,04401,70.795
7136,Internal Medicine,04402,119.15
7137,Internal Medicine,04412,54.965
7138,Internal Medicine,04416,48.6
7139,Internal Medicine,04424,15.88
7140,Internal Medicine,04462,13.445
7141,Internal Medicine,04530,10.685
7142,Internal Medicine,04538,29.95
7143,Internal Medicine,04605,15.9
7144,Internal Medicine,04609,20.18
7145,Internal Medicine,04730,15.28
7146,Internal Medicine,04736,18.25
7147,Internal Medicine,04743,19.605
7148,Internal Medicine,04765,2.56
7149,Internal Medicine,04769,17.085
7150,Internal Medicine,04785,22.53
7151,Internal Medicine,04841,11.96
7152,Internal Medicine,04901,13.52
7153,Internal Medicine,04915,10.8
7154,Internal Medicine,04938,11.405
7155,Internal Medicine,04952,23.76
7156,Internal Medicine,04989,3.29
7157,Internal Medicine,05201,29.95
7158,Internal Medicine,05401,74.495
7159,Internal Medicine,05403,10.56
7160,Internal Medicine,05405,102.39
7161,Internal Medicine,05478,47.87
7162,Internal Medicine,05602,122.18
7163,Internal Medicine,05667,64.99
7164,Internal Medicine,05701,21.965
7165,Internal Medicine,05702,32.27
7166,Internal Medicine,05732,29.95
7167,Internal Medicine,05855,15.71
7168,Internal Medicine,06001,13.505
7169,Internal Medicine,06002,12.98
7170,Internal Medicine,06010,12.57
7171,Internal Medicine,06011,16.62
7172,Internal Medicine,06019,14.43
7173,Internal Medicine,06024,15.495
7174,Internal Medicine,06026,11.44
7175,Internal Medicine,06030,38.94
7176,Internal Medicine,06031,18.895
7177,Internal Medicine,06032,10.5
7178,Internal Medicine,06033,12.23
7179,Internal Medicine,06035,23.85
7180,Internal Medicine,06037,15.99
7181,Internal Medicine,06040,14.68
7182,Internal Medicine,06042,14.035
7183,Internal Medicine,06050,18.115
7184,Internal Medicine,06051,14.75
7185,Internal Medicine,06052,15.575
7186,Internal Medicine,06053,17.1
7187,Internal Medicine,06054,24.46
7188,Internal Medicine,06062,11.49
7189,Internal Medicine,06066,13.495
7190,Internal Medicine,06067,13.05
7191,Internal Medicine,06069,15.87
7192,Internal Medicine,06071,18.93
7193,Internal Medicine,06073,14.26
7194,Internal Medicine,06074,14.355
7195,Internal Medicine,06076,22.88
7196,Internal Medicine,06078,13.63
7197,Internal Medicine,06082,13.065
7198,Internal Medicine,06084,11.305
7199,Internal Medicine,06088,14.58
7200,Internal Medicine,06095,9.61
7201,Internal Medicine,06096,12.53
7202,Internal Medicine,06098,15.28
7203,Internal Medicine,06102,15.25
7204,Internal Medicine,06105,14.24
7205,Internal Medicine,06106,15.07
7206,Internal Medicine,06107,13.04
7207,Internal Medicine,06108,13.99
7208,Internal Medicine,06109,14.24
7209,Internal Medicine,06110,14.6
7210,Internal Medicine,06111,14.41
7211,Internal Medicine,06112,12.16
7212,Internal Medicine,06114,13.2
7213,Internal Medicine,06117,16.36
7214,Internal Medicine,06118,12.96
7215,Internal Medicine,06119,20.37
7216,Internal Medicine,06120,20.21
7217,Internal Medicine,06134,22.355
7218,Internal Medicine,06150,10.01
7219,Internal Medicine,06151,20.575
7220,Internal Medicine,06226,14.24
7221,Internal Medicine,06231,14.825
7222,Internal Medicine,06238,14.13
7223,Internal Medicine,06241,11.705
7224,Internal Medicine,06250,8.475
7225,Internal Medicine,06258,20.49
7226,Internal Medicine,06259,12.92
7227,Internal Medicine,06260,12.06
7228,Internal Medicine,06267,29.95
7229,Internal Medicine,06268,11.94
7230,Internal Medicine,06320,18.12
7231,Internal Medicine,06333,15.835
7232,Internal Medicine,06335,12.22
7233,Internal Medicine,06340,123.96
7234,Internal Medicine,06355,14.97
7235,Internal Medicine,06357,23.975
7236,Internal Medicine,06360,14.27
7237,Internal Medicine,06371,10.2
7238,Internal Medicine,06374,15.68
7239,Internal Medicine,06378,209.0
7240,Internal Medicine,06379,33.035
7241,Internal Medicine,06385,39.755
7242,Internal Medicine,06401,79.575
7243,Internal Medicine,06405,13.52
7244,Internal Medicine,06410,14.47
7245,Internal Medicine,06413,15.2
7246,Internal Medicine,06415,13.005
7247,Internal Medicine,06416,33.4
7248,Internal Medicine,06418,18.59
7249,Internal Medicine,06424,45.82
7250,Internal Medicine,06426,14.985
7251,Internal Medicine,06437,12.12
7252,Internal Medicine,06442,12.94
7253,Internal Medicine,06443,14.64
7254,Internal Medicine,06450,14.255
7255,Internal Medicine,06451,13.175
7256,Internal Medicine,06457,13.67
7257,Internal Medicine,06460,14.83
7258,Internal Medicine,06461,57.155
7259,Internal Medicine,06467,12.275
7260,Internal Medicine,06468,14.545
7261,Internal Medicine,06470,13.85
7262,Internal Medicine,06471,11.355
7263,Internal Medicine,06473,14.4
7264,Internal Medicine,06477,12.22
7265,Internal Medicine,06478,14.13
7266,Internal Medicine,06479,8.325
7267,Internal Medicine,06480,12.58
7268,Internal Medicine,06482,16.18
7269,Internal Medicine,06484,10.63
7270,Internal Medicine,06488,32.0
7271,Internal Medicine,06489,11.75
7272,Internal Medicine,06492,16.0
7273,Internal Medicine,06498,14.59
7274,Internal Medicine,06504,107.0
7275,Internal Medicine,06510,33.49
7276,Internal Medicine,06511,14.56
7277,Internal Medicine,06512,14.19
7278,Internal Medicine,06514,14.195
7279,Internal Medicine,06515,12.84
7280,Internal Medicine,06516,14.195
7281,Internal Medicine,06517,13.2
7282,Internal Medicine,06518,13.575
7283,Internal Medicine,06519,14.4
7284,Internal Medicine,06520,145.51
7285,Internal Medicine,06525,17.0
7286,Internal Medicine,06604,15.89
7287,Internal Medicine,06605,15.49
7288,Internal Medicine,06606,14.48
7289,Internal Medicine,06608,24.44
7290,Internal Medicine,06610,14.78
7291,Internal Medicine,06611,14.25
7292,Internal Medicine,06612,10.495
7293,Internal Medicine,06614,15.43
7294,Internal Medicine,06615,14.84
7295,Internal Medicine,06702,10.51
7296,Internal Medicine,06704,15.86
7297,Internal Medicine,06705,13.09
7298,Internal Medicine,06706,12.05
7299,Internal Medicine,06708,12.8
7300,Internal Medicine,06712,11.24
7301,Internal Medicine,06716,14.01
7302,Internal Medicine,06750,14.08
7303,Internal Medicine,06757,12.36
7304,Internal Medicine,06759,16.795
7305,Internal Medicine,06762,13.255
7306,Internal Medicine,06770,14.91
7307,Internal Medicine,06776,2.93
7308,Internal Medicine,06778,13.89
7309,Internal Medicine,06786,13.97
7310,Internal Medicine,06787,12.55
7311,Internal Medicine,06790,12.93
7312,Internal Medicine,06791,28.76
7313,Internal Medicine,06795,12.98
7314,Internal Medicine,06798,13.15
7315,Internal Medicine,06801,137.84
7316,Internal Medicine,06804,13.17
7317,Internal Medicine,06807,16.15
7318,Internal Medicine,06810,13.46
7319,Internal Medicine,06811,14.97
7320,Internal Medicine,06812,13.775
7321,Internal Medicine,06820,12.75
7322,Internal Medicine,06824,14.44
7323,Internal Medicine,06825,12.93
7324,Internal Medicine,06829,61.775
7325,Internal Medicine,06830,16.23
7326,Internal Medicine,06831,15.16
7327,Internal Medicine,06840,16.3
7328,Internal Medicine,06850,14.93
7329,Internal Medicine,06851,14.19
7330,Internal Medicine,06854,17.7
7331,Internal Medicine,06855,17.95
7332,Internal Medicine,06856,24.37
7333,Internal Medicine,06870,18.07
7334,Internal Medicine,06877,13.74
7335,Internal Medicine,06878,96.83
7336,Internal Medicine,06880,16.4
7337,Internal Medicine,06890,21.0
7338,Internal Medicine,06896,18.64
7339,Internal Medicine,06897,15.91
7340,Internal Medicine,06901,14.905
7341,Internal Medicine,06902,13.38
7342,Internal Medicine,06903,12.85
7343,Internal Medicine,06904,30.07
7344,Internal Medicine,06905,14.51
7345,Internal Medicine,06942,11.92
7346,Internal Medicine,07001,16.435
7347,Internal Medicine,07002,16.42
7348,Internal Medicine,07003,15.71
7349,Internal Medicine,07004,25.46
7350,Internal Medicine,07005,13.905
7351,Internal Medicine,07006,16.025
7352,Internal Medicine,07008,17.225
7353,Internal Medicine,07009,10.73
7354,Internal Medicine,07010,19.015
7355,Internal Medicine,07011,17.68
7356,Internal Medicine,07012,14.75
7357,Internal Medicine,07013,16.74
7358,Internal Medicine,07014,20.88
7359,Internal Medicine,07016,20.175
7360,Internal Medicine,07017,14.8
7361,Internal Medicine,07018,16.035
7362,Internal Medicine,07020,13.25
7363,Internal Medicine,07023,15.185
7364,Internal Medicine,07024,18.51
7365,Internal Medicine,07026,18.75
7366,Internal Medicine,07027,15.02
7367,Internal Medicine,07028,18.205
7368,Internal Medicine,07029,10.19
7369,Internal Medicine,07030,16.99
7370,Internal Medicine,07031,17.91
7371,Internal Medicine,07032,13.7
7372,Internal Medicine,07033,17.3
7373,Internal Medicine,07034,200.0
7374,Internal Medicine,07036,17.84
7375,Internal Medicine,07039,13.9
7376,Internal Medicine,07040,15.885
7377,Internal Medicine,07041,15.58
7378,Internal Medicine,07042,15.09
7379,Internal Medicine,07044,32.76
7380,Internal Medicine,07045,12.86
7381,Internal Medicine,07046,13.3
7382,Internal Medicine,07047,16.18
7383,Internal Medicine,07050,15.655
7384,Internal Medicine,07052,15.26
7385,Internal Medicine,07054,15.23
7386,Internal Medicine,07055,16.35
7387,Internal Medicine,07057,19.17
7388,Internal Medicine,07059,16.49
7389,Internal Medicine,07060,19.9
7390,Internal Medicine,07061,15.34
7391,Internal Medicine,07063,17.65
7392,Internal Medicine,07065,18.05
7393,Internal Medicine,07066,15.845
7394,Internal Medicine,07067,13.67
7395,Internal Medicine,07068,13.485
7396,Internal Medicine,07069,3.32
7397,Internal Medicine,07070,16.28
7398,Internal Medicine,07071,15.66
7399,Internal Medicine,07073,1.57
7400,Internal Medicine,07075,18.46
7401,Internal Medicine,07076,15.0
7402,Internal Medicine,07078,15.22
7403,Internal Medicine,07079,20.365
7404,Internal Medicine,07080,15.295
7405,Internal Medicine,07081,18.515
7406,Internal Medicine,07082,16.8
7407,Internal Medicine,07083,14.655
7408,Internal Medicine,07087,16.765
7409,Internal Medicine,07088,16.1
7410,Internal Medicine,07090,18.71
7411,Internal Medicine,07092,7.255
7412,Internal Medicine,07093,17.07
7413,Internal Medicine,07094,15.0
7414,Internal Medicine,07095,14.95
7415,Internal Medicine,07101,14.14
7416,Internal Medicine,07102,18.91
7417,Internal Medicine,07103,64.34
7418,Internal Medicine,07104,14.23
7419,Internal Medicine,07105,14.315
7420,Internal Medicine,07106,13.835
7421,Internal Medicine,07107,18.13
7422,Internal Medicine,07109,14.96
7423,Internal Medicine,07110,15.595
7424,Internal Medicine,07111,20.105
7425,Internal Medicine,07112,14.99
7426,Internal Medicine,07114,12.53
7427,Internal Medicine,07193,19.83
7428,Internal Medicine,07201,16.36
7429,Internal Medicine,07202,16.24
7430,Internal Medicine,07203,18.475
7431,Internal Medicine,07204,17.89
7432,Internal Medicine,07205,16.14
7433,Internal Medicine,07206,18.72
7434,Internal Medicine,07207,18.785
7435,Internal Medicine,07208,17.44
7436,Internal Medicine,07302,16.86
7437,Internal Medicine,07304,16.07
7438,Internal Medicine,07305,15.07
7439,Internal Medicine,07306,18.81
7440,Internal Medicine,07307,17.73
7441,Internal Medicine,07310,17.82
7442,Internal Medicine,07396,11.16
7443,Internal Medicine,07401,16.72
7444,Internal Medicine,07405,19.52
